LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C..all.,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd.Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk.Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd.Sdng,Exterior2nd_Wd.Shng,CentralAir_N,CentralAir_Y,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MasVnrType,Electrical,LotFrontage,MasVnrArea,SalePrice
9.210440367,1.098612289,0,1.386294361,1.609437912,1.609437912,1.609437912,1.386294361,0.693147181,6,1.945910149,8,14,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,1,0,0.693147181,0,7.018401799,7.018401799,1.791759469,1.386294361,7.018401799,0,0,7.018401799,0,0,1,0.693147181,3,0.693147181,3,1.791759469,2.197224577,0,0,1.791759469,20,1,2,440,1.386294361,1.386294361,1.386294361,0,0,0,0,5.955837369,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,87,261,160000
9.42084438,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,5,1.791759469,6,52,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,1,0,0.693147181,0,6.886531643,6.886531643,1.791759469,1.386294361,7.260522598,0,0,7.260522598,0,0,1,0,3,0.693147181,3,1.945910149,2.079441542,0.693147181,3,1.791759469,18,2,1,286,1.386294361,1.386294361,1.386294361,0,0,3.610917913,0,0,0,0,1.098612289,6.398594935,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,74.25598287,0,139900
9.169622539,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,2.197224577,6,1.945910149,106,50,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,1.386294361,4,6.514712691,1.098612289,4.890349128,5.860786223,7.053585727,1.791759469,1.791759469,7.327123292,0,0,7.327123292,0.693147181,0,1,0,3,0.693147181,3,2.079441542,2.197224577,1.098612289,4,1.609437912,10,2,1,364,1.386294361,1.386294361,1.386294361,0,0,5.247024072,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,80,164,153000
9.359363643,1.098612289,0,1.386294361,1.098612289,1.609437912,1.791759469,0.693147181,1.609437912,5,1.791759469,68,8,1.098612289,1.386294361,1.386294361,4,1.609437912,1.386294361,1.386294361,3,6.478509642,0.693147181,0,5.96870756,6.947937069,1.791759469,1.386294361,6.947937069,6.947937069,0,7.640603826,0,0.693147181,1,1.098612289,5,0.693147181,2,2.302585093,2.197224577,1.098612289,3,1.791759469,32,1,2,504,1.386294361,1.386294361,1.386294361,5.81711116,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,70,192,135000
9.107310472,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,2.197224577,6,1.791759469,10,43,2.197224577,1.386294361,1.386294361,5,1.386294361,1.386294361,1.609437912,6,6.43775165,1.386294361,5.82008293,5.666426688,7.13009851,1.791759469,1.386294361,7.208600338,0,0,7.208600338,0.693147181,0,1,0.693147181,3,0.693147181,3,1.945910149,2.197224577,0,0,1.791759469,25,2,2,520,1.386294361,1.386294361,1.386294361,5.176149733,0,0,0,0,0,0,1.609437912,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,82,259,168500
9.105090961,1.098612289,1.386294361,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,1.609437912,5,1.945910149,47,9,1.098612289,1.386294361,1.386294361,6,1.098612289,1.098612289,0.693147181,1,0,0.693147181,0,6.456769656,6.456769656,1.791759469,1.386294361,6.993932975,6.495265556,0,7.467942332,0,0,1,0,3,0.693147181,5,2.197224577,2.197224577,0,0,0.693147181,16,1,1,240,1.098612289,0.693147181,0.693147181,0,0,5.683579767,0,0,0,0,1.386294361,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,50,0,124000
8.431853144,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,8,1.791759469,34,32,1.098612289,1.609437912,1.386294361,4,1.609437912,1.609437912,1.098612289,6,3.218875825,0.693147181,0,7.333676396,7.349230825,1.791759469,1.791759469,7.349230825,0,0,7.349230825,0,0,2,0,2,0.693147181,4,1.945910149,2.197224577,0.693147181,4,1.791759469,93,2,2,627,1.386294361,1.386294361,1.386294361,5.056245805,4.304065093,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,34,108,209500
9.384377709,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,7,1.791759469,19,40,1.098612289,1.386294361,1.609437912,5,1.386294361,1.386294361,0.693147181,5,6.712956201,0.693147181,0,6.336825731,7.23489842,1.791759469,1.386294361,7.252762418,0,0,7.252762418,0,0,2,0,3,0.693147181,3,1.945910149,2.197224577,0.693147181,3,1.791759469,46,3,2,544,1.386294361,1.386294361,1.386294361,5.262690189,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,85,209,82500
9.132486933,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,0.693147181,5,2.079441542,105,31,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,4,6.17586727,1.098612289,6.150602768,4.691347882,6.963189986,1.791759469,1.386294361,6.963189986,0,0,6.963189986,0,0.693147181,1,0,3,0.693147181,3,1.945910149,2.197224577,0,0,1.791759469,9,1,1,260,1.386294361,1.386294361,1.386294361,5.96870756,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,80,0,139400
8.850804196,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,2.079441542,6,1.791759469,89,57,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,6,6.963189986,0.693147181,0,0,6.963189986,1.791759469,1.609437912,6.963189986,0,0,6.963189986,1.098612289,0,0,0,0,1.098612289,3,1.609437912,2.197224577,0,0,0.693147181,50,1,2,576,1.386294361,1.386294361,1.386294361,5.579729826,4.043051268,0,0,0,0,0,1.609437912,6.398594935,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,64,0,144000
9.296242801,1.098612289,1.098612289,1.609437912,1.386294361,1.609437912,1.791759469,1.386294361,1.791759469,6,2.079441542,44,15,1.098612289,1.098612289,1.386294361,5,1.386294361,1.098612289,0.693147181,2,5.549076085,0.693147181,0,7.077498054,7.273092596,1.791759469,1.791759469,7.273092596,7.273092596,6.246106765,8.130353547,0,0,2,0,8,1.098612289,2,2.708050201,2.197224577,0,0,0,0,0,0,0,0,0,0.693147181,0,4.709530201,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,60,0,200000
8.719480761,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,2,1.386294361,78,0,1.098612289,1.098612289,1.098612289,6,1.386294361,1.098612289,0.693147181,1,0,0.693147181,0,5.579729826,5.579729826,1.386294361,1.098612289,6.685860947,0,0,6.685860947,0,0,1,0,1,0.693147181,2,1.609437912,1.609437912,0.693147181,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,51,0,60000
8.699681401,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,1.098612289,5,1.609437912,105,6,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,1,0,0.693147181,0,6.69950034,6.69950034,1.791759469,1.386294361,6.69950034,6.357842267,0,7.235619141,0,0,2,0,3,1.098612289,4,2.079441542,2.197224577,0,0,1.386294361,9,1,1,256,1.386294361,1.386294361,1.386294361,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,50,0,93000
9.08000387,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,5,2.079441542,38,0,1.098612289,1.386294361,1.386294361,5,1.098612289,1.386294361,0.693147181,1,0,0.693147181,0,6.680854679,6.680854679,1.791759469,1.609437912,6.680854679,0,0,6.680854679,0,0,1,0,2,0.693147181,3,1.609437912,2.197224577,0,0,0,0,0,0,0,0,0,1.098612289,5.796057751,0,5.105945474,0,0,0,0,1.386294361,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,67,0,85000
8.289790583,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,8,1.791759469,34,32,1.098612289,1.609437912,1.386294361,4,1.609437912,1.609437912,1.386294361,6,7.051855623,0.693147181,0,5.905361848,7.327123292,1.791759469,1.791759469,7.357556201,0,0,7.357556201,0.693147181,0,2,0,1,0.693147181,5,2.079441542,2.197224577,0.693147181,4,1.791759469,93,3,3,648,1.386294361,1.386294361,1.386294361,5.746203191,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,53,0,264561
9.447623487,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,8,1.791759469,3,30,1.098612289,1.791759469,1.386294361,4,1.791759469,1.386294361,1.609437912,6,7.105786129,0.693147181,0,5.707110265,7.325807503,1.791759469,1.791759469,7.325807503,0,0,7.325807503,0,0,1,0.693147181,1,0.693147181,5,1.945910149,2.197224577,0.693147181,4,1.791759469,90,2,2,588,1.386294361,1.386294361,1.386294361,5.225746674,4.94875989,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,62,472,274000
8.86092473,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,7,1.791759469,84,25,1.098612289,1.609437912,1.386294361,4,1.609437912,1.386294361,0.693147181,6,6.605297921,0.693147181,0,5.768320996,6.964135612,1.791759469,1.791759469,6.964135612,6.771935556,0,7.565275282,0.693147181,0,2,0.693147181,3,0.693147181,4,2.079441542,2.197224577,0.693147181,3,1.791759469,83,3,2,650,1.386294361,1.386294361,1.386294361,0,5.463831805,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,80.57597042,0,226000
9.53683442,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,2.197224577,8,2.079441542,101,15,1.098612289,1.609437912,1.386294361,5,1.609437912,1.386294361,1.609437912,6,7.252053952,0.693147181,0,6.29710932,7.577121931,1.791759469,1.609437912,7.601402335,6.558197803,0,7.902857191,0.693147181,0,2,0.693147181,4,0.693147181,5,2.302585093,2.197224577,1.386294361,3,1.791759469,37,3,2,538,1.386294361,1.386294361,1.386294361,5.598421959,4.718498871,0,0,0,0,0,1.386294361,0,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,75,0,345000
9.286745703,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,5,1.791759469,68,8,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,3,6.202535517,1.609437912,5.66296048,0,6.66057515,1.791759469,1.791759469,6.66057515,6.73459166,0,7.390798522,0,0,2,0.693147181,4,0.693147181,3,2.079441542,2.079441542,0,0,1.791759469,32,3,2,462,1.386294361,1.386294361,1.386294361,5.342334252,0,0,0,0,0,0,1.098612289,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,80,263,152000
9.125653564,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,9,1.791759469,32,37,1.098612289,1.791759469,1.386294361,4,1.791759469,1.386294361,1.098612289,6,7.022868086,0.693147181,0,6.470799504,7.477038472,1.791759469,1.791759469,7.477038472,0,0,7.477038472,0.693147181,0,2,0.693147181,2,0.693147181,5,2.079441542,2.197224577,0.693147181,4,1.791759469,96,3,3,478,1.386294361,1.386294361,1.386294361,5.278114659,4.875197323,0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,85,162,370878
9.262078567,1.098612289,0,1.386294361,1.609437912,1.609437912,1.609437912,1.386294361,0.693147181,6,1.791759469,90,48,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,5,5.645446898,1.098612289,3.583518938,6.499787041,6.889591308,1.791759469,1.386294361,6.889591308,0,0,6.889591308,0.693147181,0,1,0.693147181,3,0.693147181,3,1.791759469,2.197224577,0,0,0.693147181,49,1,2,576,1.386294361,1.386294361,1.386294361,0,5.746203191,3.713572067,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,67.88803838,0,143250
8.881975184,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,5,1.791759469,97,0,1.098612289,1.386294361,1.386294361,5,0,0,0,0,0,0,0,0,0,1.791759469,1.609437912,6.955592608,0,0,6.955592608,0,0,1,0,3,0.693147181,3,2.079441542,2.079441542,0,0,0.693147181,2,1,2,420,1.386294361,1.386294361,1.386294361,0,3.33220451,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,60,0,98300
9.254644298,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,6,1.791759469,104,55,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,1.098612289,3,6.216606101,0.693147181,0,6.388561406,6.998509642,1.791759469,1.791759469,6.998509642,0,0,6.998509642,0,0,1,0,3,0.693147181,3,1.791759469,2.197224577,1.098612289,4,1.791759469,7,2,2,495,1.386294361,1.386294361,1.386294361,0,0,0,0,5.66296048,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,85,216,155000
