1stFlrSF,Neighborhood_Veenker,SaleType_COD,Exterior1st_AsbShng,FullBath,ExterCond,BsmtFinSF1,Exterior1st_HdBoard,ScreenPorch,CentralAir_Y,BsmtUnfSF,LotShape,Exterior1st_AsphShn,HalfBath,HouseStyle,Condition1_PosA,Neighborhood_CollgCr,Exterior1st_ImStucc,WoodDeckSF,Condition2_RRNn,Exterior1st_BrkComm,Exterior1st_MetalSd,Neighborhood_Blueste,GarageCond,BsmtQual,Neighborhood_Timber,YearBuilt,OverallCond,BldgType_Twnhs,MSZoning_RL,LandContour,Condition1_PosN,Exterior2nd_Plywood,Alley,Neighborhood_BrkSide,Neighborhood_ClearCr,Condition2_PosA,RoofStyle_Hip,MSZoning_RM,MiscFeature_Gar2,Neighborhood_NWAmes,SaleCondition_Family,BsmtFinSF2,GarageFinish,Exterior1st_Wd Sdng,SaleType_0,MSSubClass_120,SaleType_WD,Neighborhood_Gilbert,LotConfig,BldgType_Duplex,TotRmsAbvGrd,Exterior2nd_Wd Sdng,MSZoning_C (all),Condition1_Artery,RoofStyle_Gambrel,OpenPorchSF,Exterior2nd_AsphShn,Exterior2nd_CmentBd,LandSlope,Neighborhood_Mitchel,MSSubClass_180,BldgType_TwnhsE,Fireplaces,MiscVal,Neighborhood_SWISU,Condition2_Norm,Exterior1st_BrkFace,SaleType_CWD,BsmtHalfBath,Neighborhood_Blmngtn,Utilities,MiscFeature_Othr,Neighborhood_Somerst,GrLivArea,Exterior1st_0,Condition2_Artery,GarageCars,Exterior2nd_CBlock,OverallQual,MSSubClass_190,Exterior1st_CemntBd,Functional,Neighborhood_Edwards,Condition1_RRAn,MSSubClass_70,Exterior2nd_Stucco,Condition2_Feedr,LotArea,SaleCondition_Alloca,MSSubClass_60,SaleType_ConLw,GarageYrBlt,Foundation,Condition1_Norm,Exterior1st_VinylSd,Exterior1st_WdShing,MSSubClass_150,BsmtFullBath,CentralAir_N,Fence,RoofStyle_Flat,MSZoning_FV,KitchenQual,MSSubClass_80,MSSubClass_160,SaleType_ConLI,GarageQual,RoofStyle_Gable,BsmtFinType2,BsmtFinType1,Exterior2nd_BrkFace,RoofStyle_Mansard,SaleCondition_Abnorml,Exterior1st_CBlock,BldgType_2fmCon,SaleType_Con,BsmtCond,Condition2_PosN,Neighborhood_SawyerW,Exterior2nd_MetalSd,MiscFeature_Shed,Exterior2nd_Other,BldgType_1Fam,MiscFeature_TenC,YearRemodAdd,RoofMatl,Exterior2nd_ImStucc,GarageType,ExterQual,BedroomAbvGr,EnclosedPorch,2ndFlrSF,GarageArea,TotalBsmtSF,MSSubClass_30,Neighborhood_OldTown,YrSold,Exterior2nd_AsbShng,Neighborhood_Crawfor,Exterior2nd_0,MSSubClass_75,Neighborhood_IDOTRR,Neighborhood_NoRidge,Condition2_RRAe,SaleType_New,MSSubClass_40,BsmtExposure,PavedDrive,Neighborhood_MeadowV,Neighborhood_NAmes,RoofStyle_Shed,Exterior2nd_Brk Cmn,MoSold,Neighborhood_StoneBr,Condition1_RRNn,Exterior1st_Stucco,Condition2_RRAn,Neighborhood_NPkVill,HeatingQC,MSSubClass_85,MSSubClass_90,Condition1_RRNe,MSSubClass_45,FireplaceQu,Condition1_Feedr,Neighborhood_NridgHt,PoolArea,PoolQC,Neighborhood_Sawyer,MSZoning_RH,Exterior2nd_Stone,SaleCondition_Partial,Condition1_RRAe,SaleType_Oth,Exterior1st_Plywood,Street,Exterior1st_Stone,MSSubClass_50,3SsnPorch,LowQualFinSF,Exterior2nd_Wd Shng,MSZoning_0,MSSubClass_20,SaleCondition_Normal,Neighborhood_BrDale,Exterior2nd_HdBoard,Exterior2nd_VinylSd,SaleType_ConLD,SaleCondition_AdjLand,Heating,KitchenAbvGr,MasVnrType,Electrical,LotFrontage,MasVnrArea,SalePrice
6.744059186,0,0,0,1,1.386294361,5.209486153,0,0,1,6.416732283,1.098612289,0,0,1.098612289,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,73,1.791759469,0,0,1.386294361,0,0,1.098612289,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469,0,1.945910149,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,1,0,0,0,0,1.609437912,0,0,7.327123292,0,0,1,0,5,0,0,2.197224577,0,0,0,1,0,8.412054873,0,0,0,31,6,1,1,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,3,0,0,1,0,0,0,1.386294361,0,0,0,0,0,1,0,24,1.098612289,0,0.693147181,1.386294361,3,4.043051268,6.51174533,281,6.677083461,0,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.098612289,0,1,0,0,0,0,0,0,0,0,0,0,0,1.791759469,0.693147181,1,5,55,0,159434
7.163946684,0,0,0,1,1.386294361,6.9117473,0,0,1,5.666426688,1.609437912,0,0,0.693147181,0,0,0,5.730099783,0,0,0,0,1.386294361,1.609437912,0,25,1.791759469,0,1,1.098612289,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1.791759469,0,1.945910149,1,0,0,0,0,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.163946684,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,7.9683195,0,0,0,77,4,1,0,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,18,1.098612289,0,1.791759469,1.386294361,2,0,0,431,7.163946684,0,0,2,0,0,0,0,0,0,0,0,0,1.098612289,1.386294361,0,0,0,0,11,0,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,73.98650744,0,173000
7.419979924,0,0,0,2,1.386294361,6.966024187,0,0,1,6.342121419,1.386294361,0,0,0.693147181,0,1,0,5.552959585,0,0,0,0,1.386294361,1.609437912,0,98,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1.609437912,0,2.079441542,0,0,0,0,3.828641396,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.419979924,0,0,3,0,9,0,0,2.197224577,0,0,0,0,0,9.328034515,0,0,0,84,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,0,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,26,1.098612289,0,1.791759469,1.609437912,3,0,0,702,7.394493107,0,0,1,0,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,0,0,0,7,0,0,0,0,0,1.791759469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,5,5,90,215,285000
7.086737935,0,0,0,2,1.386294361,0,0,0,1,7.086737935,1.098612289,0,0.693147181,1.609437912,0,0,0,0,0,0,0,0,1.386294361,1.609437912,0,28,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.386294361,0,2.079441542,0,0,0,0,4.406719247,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.517520851,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.727406483,0,1,0,80,4,1,1,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,19,1.098612289,0,1.791759469,1.609437912,4,0,6.469250317,486,7.086737935,0,0,4,0,0,0,0,0,1,0,0,0,0.693147181,1.386294361,0,0,0,0,6,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,3,5,58,30,221000
7.082548569,0,0,0,2,1.386294361,6.720220155,1,0,1,5.198497031,1.386294361,0,0,1.609437912,0,0,0,5.393627546,0,0,0,0,1.386294361,1.609437912,0,17,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,5.209486153,3,0,0,0,1,0,1.386294361,0,1.945910149,0,0,0,0,0,0,0,1.386294361,0,0,1,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.645397699,0,0,2,0,7,0,0,2.079441542,0,0,0,0,0,8.529714472,0,0,0,57,5,1,0,0,0,0.693147181,0,0,0,0,4,0,1,0,1.386294361,1,1.098612289,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,56,1.098612289,0,1.791759469,1.609437912,3,0,6.803505258,577,7.082548569,0,0,1,0,0,0,0,0,0,0,0,0,1.098612289,1.386294361,0,0,0,0,9,1,0,0,0,0,1.609437912,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,1,0,0,0,1.791759469,0.693147181,1,5,44.45159024,0,207500
6.774223886,0,0,0,3,1.386294361,0,0,0,1,6.774223886,1.609437912,0,0,1.609437912,0,0,0,4.976733742,0,0,0,0,1.386294361,1.609437912,0,26,1.945910149,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.791759469,0,2.079441542,0,0,0,0,4.663439094,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,1,7.474204806,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.230927006,0,1,0,94,4,1,1,0,0,0,0,0,0,1,4,0,0,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,33,1.098612289,0,1.791759469,1.609437912,3,0,6.788971743,578,6.774223886,0,0,1,0,0,0,0,0,0,0,1,0,0.693147181,1.386294361,0,0,0,0,8,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,1,0,0,1.791759469,0.693147181,1,5,84,0,227875
6.313548046,0,0,0,2,1.386294361,5.480638923,0,0,1,5.746203191,1.098612289,0,0.693147181,1.609437912,0,0,0,0,0,0,1,0,1.386294361,1.609437912,0,57,1.791759469,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.098612289,0,1.609437912,0,0,0,0,4.110873864,0,0,1.386294361,0,0,1,0,0,0,1,0,0,0,0,1.609437912,0,1,7.005789019,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,8.538171598,0,0,0,91,4,1,0,0,0,0,0,0,0,1,4,0,1,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,1,0,0,0,0,30,1.098612289,0,0.693147181,1.609437912,2,0,6.313548046,480,6.313548046,0,0,1,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,3,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,34.30844699,0,148800
7.258412151,0,0,0,2,1.386294361,6.852242569,0,0,1,6.163314804,1.609437912,0,0,0.693147181,0,0,0,4.94875989,0,0,1,0,1.386294361,1.609437912,0,26,1.945910149,0,1,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.791759469,0,2.079441542,0,0,0,0,0,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.258412151,0,0,2,0,8,0,0,2.197224577,0,0,0,0,0,8.99838401,0,0,0,94,4,1,0,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,33,1.098612289,0,1.791759469,1.609437912,2,0,0,567,7.258412151,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361,1.386294361,0,0,0,0,10,1,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,1.791759469,0.693147181,3,5,60,0,392000
7.217443432,0,0,0,2,1.386294361,3.044522438,0,0,1,7.202661197,1.386294361,0,0,0.693147181,0,0,0,5.262690189,0,0,0,0,1.386294361,1.609437912,0,53,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1.609437912,0,1.945910149,0,0,0,0,3.36729583,0,0,1.386294361,0,0,1,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.217443432,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,8.933004592,0,0,0,92,4,1,1,0,0,0,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,5,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,32,1.098612289,0,1.791759469,1.609437912,2,0,0,460,7.217443432,0,0,1,0,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,0,0,0,6,0,0,0,0,0,1.791759469,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,5,5,61,256,194700
6.744059186,0,0,0,1,1.386294361,6.548219103,0,0,1,5.023880521,1.609437912,0,0,0.693147181,0,1,0,5.010635294,0,0,0,0,1.386294361,1.609437912,0,57,1.791759469,0,0,1.609437912,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1.791759469,0,1.386294361,0,0,0,0,0,0,0,1.386294361,0,0,1,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,6.744059186,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,8.395477433,0,0,0,91,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,30,1.098612289,0,1.791759469,1.609437912,1,0,0,420,6.744059186,0,0,2,0,0,0,0,0,0,0,0,0,1.609437912,1.386294361,0,0,0,0,5,0,0,0,0,0,1.791759469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,3,5,37.04797855,147,141000
7.801800402,0,0,0,3,1.386294361,7.283448229,1,0,1,6.897704943,1.386294361,0,0.693147181,1.609437912,0,0,0,5.948034989,0,0,0,0,1.386294361,1.791759469,0,29,1.945910149,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.609437912,0,2.397895273,0,0,0,0,3.931825633,0,0,1.386294361,0,0,0,1.098612289,0,0,1,0,0,0.693147181,0,1.609437912,0,0,8.370315996,0,0,3,0,10,0,0,2.197224577,0,0,0,0,0,9.977481232,0,1,0,73,4,1,0,0,0,0,0,0,0,0,5,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,15,2.197224577,0,1.791759469,1.791759469,4,0,7.535296702,832,7.801800402,0,0,1,0,0,0,0,0,1,0,0,0,1.609437912,1.386294361,0,0,0,0,1,0,0,0,0,0,1.791759469,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,1,0,0,0,1.791759469,0.693147181,3,5,104,1170,755000
7.122059882,0,0,0,2,1.386294361,6.873163834,0,0,1,5.505331536,1.386294361,0,0.693147181,1.609437912,0,0,0,5.771441123,0,0,1,0,1.386294361,1.609437912,1,74,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1.791759469,0,2.302585093,0,0,0,0,3.33220451,0,0,1.098612289,0,0,0,1.098612289,0,0,1,0,0,0,0,1.609437912,0,0,7.832014181,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,10.17271284,0,1,0,65,4,1,0,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,0,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,7,1.098612289,0,1.791759469,1.609437912,4,0,7.156176637,628,7.099201744,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,1.386294361,0,0,0,0,4,0,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,3,5,42,293,335000
6.979145275,0,0,0,1,1.386294361,0,0,0,1,6.979145275,1.609437912,0,0,0.693147181,0,0,0,0,0,0,1,0,1.386294361,1.386294361,0,56,1.945910149,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.609437912,0,1.609437912,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,6.979145275,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,8.594339401,0,0,0,31,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,1,0,0,1,0,0,0,1.386294361,0,0,1,0,0,1,0,34,1.098612289,0,0.693147181,1.386294361,2,4.727387819,0,326,6.979145275,1,1,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,12,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469,0.693147181,1,5,60,0,108480
6.97354302,0,0,0,1,1.098612289,0,0,0,1,6.833031733,1.609437912,0,0.693147181,1.098612289,0,0,0,4.727387819,0,0,0,0,1.386294361,1.386294361,0,78,1.945910149,0,0,1.609437912,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1.609437912,0,1.791759469,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.339537695,0,0,2,0,5,0,0,2.197224577,0,0,0,0,0,8.719480761,0,0,0,75,6,1,0,0,0,0,0,1.386294361,0,0,3,0,0,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,0,1.098612289,0,0.693147181,1.386294361,3,0,6.159095388,576,6.833031733,0,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,4,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,1,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,51,0,141500
7.037027615,0,0,0,2,1.386294361,6.88857246,1,0,1,4.532599493,1.386294361,0,0,0.693147181,0,0,0,4.836281907,0,0,0,0,1.386294361,1.609437912,1,23,1.945910149,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,3.713572067,1,0,0,0,1,0,1.791759469,0,1.791759469,0,0,0,0,0,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.037027615,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,9.533293059,0,0,0,62,5,1,0,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,1.098612289,6,0,0,0,0,0,0,1.609437912,0,0,0,0,0,1,0,2,1.098612289,0,1.791759469,1.386294361,2,0,0,551,7.014814351,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.609437912,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,1,0,0,0,1.791759469,0.693147181,3,5,54,72,176000
6.424869024,0,0,0,1,1.386294361,6.424869024,0,0,1,0,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,56,2.079441542,0,0,1.609437912,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1.791759469,0,1.609437912,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,6.424869024,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,8.699681401,0,0,0,28,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,2,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,0,1.098612289,0,0.693147181,1.386294361,2,4.86753445,0,205,6.424869024,1,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,6,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,1,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,50,0,89000
7.046647278,0,0,0,1,1.386294361,5.351858133,0,0,1,5.393627546,1.386294361,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.791759469,0,103,2.079441542,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,6.313548046,1,1,0,0,1,0,1.791759469,0,1.945910149,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0.693147181,0,1.609437912,0,0,7.046647278,0,0,1,0,5,0,0,2.197224577,1,0,0,0,0,8.767329148,0,0,0,5,4,1,0,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,1.791759469,2,0,0,0,0,0,0,1.609437912,0,0,0,0,0,1,0,21,1.098612289,0,0.693147181,1.386294361,2,0,0,308,6.88857246,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,1.386294361,0,0,0,0,9,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,1,4,57,0,123500
6.796823718,0,0,0,1,1.609437912,6.317164687,0,0,1,5.416100402,1.609437912,0,0,0.693147181,0,0,0,6.033086222,0,0,1,0,1.386294361,1.386294361,0,11,2.197224577,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,4.770684624,1,0,0,0,1,0,1.791759469,0,1.791759469,0,0,0,0,4.976733742,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,6.796823718,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,9.042040057,0,0,0,39,5,0,0,0,0,0.693147181,0,1.386294361,0,0,3,0,0,0,1.386294361,1,1.609437912,6,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,37,1.098612289,0,0.693147181,1.386294361,3,0,0,336,6.796823718,0,0,4,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,4,0,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,1,5,65,0,138500
7.238496841,0,0,0,2,1.386294361,2.833213344,0,0,1,7.226936018,1.098612289,0,0,0.693147181,0,0,0,5.056245805,0,0,1,0,1.386294361,1.609437912,0,57,1.791759469,0,0,1.609437912,0,0,1.098612289,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1.791759469,0,1.791759469,0,0,0,0,5.068904202,0,0,1.386294361,0,0,1,0,0,0,1,0,0,0,0,1.609437912,0,1,7.238496841,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,8.362408978,0,0,0,91,4,1,0,0,0,0,0,0,0,1,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,1,0,0,0,0,30,1.098612289,0,1.791759469,1.609437912,2,0,0,530,7.238496841,0,0,2,0,0,0,0,0,0,0,0,0,1.098612289,1.386294361,0,0,0,0,7,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,59,0,196000
7.496097345,0,0,0,2,1.386294361,7.150701458,0,0,1,6.267200549,1.609437912,0,0,0.693147181,0,0,0,5.602118821,0,0,0,0,1.386294361,1.791759469,1,98,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,4.369447852,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.496097345,0,0,3,0,8,0,0,2.197224577,0,0,0,0,0,9.570250078,0,0,0,84,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,0,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,26,1.098612289,0,1.791759469,1.609437912,3,0,0,765,7.496097345,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,1.386294361,0,0,0,0,5,0,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,3,5,85,630,312500
7.060476366,0,1,0,1,1.386294361,0,1,0,1,7.060476366,1.609437912,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,68,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.791759469,0,1.945910149,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.060476366,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.169622539,0,0,0,32,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1.386294361,0,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,8,1.098612289,0,1.791759469,1.386294361,3,0,0,528,7.060476366,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,1,0,0,0,1.791759469,0.693147181,3,5,80,168,140000
7.142827401,0,0,0,2,1.386294361,0,0,0,1,7.118826249,1.386294361,0,0.693147181,1.609437912,0,0,0,5.783825182,0,0,0,0,1.386294361,1.791759469,0,34,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1.791759469,0,2.397895273,0,0,0,0,4.615120517,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.854381211,0,0,3,0,8,0,0,2.197224577,0,0,0,0,0,9.428591977,0,1,0,93,4,1,1,0,0,0,0,0,0,0,5,0,0,0,1.386294361,0,0.693147181,1,0,0,0,0,0,0,1.609437912,0,0,0,0,0,1,0,32,1.098612289,0,1.386294361,1.791759469,4,0,7.180069874,666,7.118826249,0,0,0,0,0,0,0,0,0,0,1,0,0.693147181,1.386294361,0,0,0,0,7,1,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,1,0,0,1.791759469,0.693147181,3,5,82,466,361919
